block_id,node id
14780,89501
14781,88717
14782,111453
14783,81553
14784,82750
14785,73077
14786,82651
14787,99860
14788,110454
14789,82499
14790,85933
14791,77982
14792,91268
14793,78037
14794,105620
14795,90463
14796,94431
14797,76622
14798,83482
14799,89539
14808,93051
14809,73247
14810,99691
14811,106043
14812,111077
14813,109683
14814,101973
14815,90539
14816,110104
14817,108784
14818,105949
14819,110104
14820,105949
14821,83481
14822,76008
14823,90426
14824,105448
14825,107439
14826,80506
14827,87033
14828,86702
14829,143565
14830,142225
14831,142684
14832,77734
14833,110934
14834,74531
14835,113434
14836,73780
14837,89850
14838,143268
14839,37796
14840,142074
14841,142715
14857,168189
14858,155769
14859,154061
14860,147614
14861,10041
14862,99951
14863,101857
14865,82344
14866,98299
14867,103773
14868,103072
14869,96719
14870,99022
14871,97367
14872,99595
14873,101059
14874,97559
14875,60012
14877,59694
14878,102011
14879,57345
14880,59855
14881,56364
14882,59897
14888,97925
14889,20049
14890,96724
14891,105127
14910,176219
14952,145236
14953,48267
14954,163088
14955,164501
14956,171780
14957,178954
14959,144754
14960,156838
14961,167494
14962,149325
14963,142195
14964,141179
14965,141569
14966,141624
14967,142982
14968,141624
14969,56680
14970,66125
14972,44625
14973,29814
15036,31841
15037,51965
15038,39731
15039,33201
15040,32066
15041,34815
15058,51062
15068,50763
15069,36435
15090,9928
15091,22361
15092,153023
15093,22278
15094,167379
15095,150370
15096,22416
15097,154747
15106,147055
15107,157276
15108,166202
15109,149443
15110,160729
15111,167533
15112,160158
15113,158569
15114,167532
15115,160829
15116,163489
15117,121298
15118,117006
15119,119981
15120,117451
15121,122251
15124,118218
15131,118597
15132,117282
15136,121103
15137,97204
15138,104956
15141,117836
15145,12585
15146,9872
15147,20155
15148,10141
15149,121598
15150,119980
15151,58320
15169,20122
15174,75042
15189,22412
15190,15943
15196,56047
15197,56397
15198,52856
15199,53874
15200,73167
15201,54912
15202,61709
15203,63868
15208,53503
15209,57036
15210,68984
15211,56305
15212,63325
15213,72242
15214,53047
15215,60385
15217,53047
15218,55281
15219,72142
15220,56009
15221,62118
15222,62118
15223,72436
15224,69808
15225,88832
15226,78463
15228,86825
15229,78479
15230,79349
15231,107974
15247,168935
15268,4927
15269,7228
15271,78697
15272,82268
15273,113954
15274,101278
15275,98647
15276,110220
15277,79798
15278,79605
15279,100104
15280,86614
15281,110956
15282,72919
15283,98239
15284,91281
15285,79257
15286,80540
15287,73051
15288,81610
15293,106409
15294,103870
15295,97476
15296,105678
15297,105678
15298,90500
15299,95030
15300,95715
15301,95716
15308,171094
15309,135386
15320,81213
15321,93527
15322,74320
15323,82113
15324,104431
15325,97486
15326,76571
15327,86437
15328,105848
15329,82379
15330,95303
15331,106244
15332,79785
15333,91407
15334,34022
15335,49659
15377,62032
15378,58110
15379,67518
15380,29103
15381,42953
15382,44545
15383,51311
15384,51897
15385,45483
15389,171737
15390,62567
15391,53538
15409,167429
15410,166128
15412,15479
15413,18716
15414,22056
15415,22056
15417,19791
15418,18869
15419,66038
15420,61300
15421,53317
15422,53317
15423,52805
15424,52805
15425,60736
15426,60365
15427,64124
15430,70013
15431,70013
15432,54936
15433,61822
15434,53894
15435,53894
15436,69916
15437,67381
15438,71912
15443,102840
15444,100356
15446,105204
15447,102468
15448,26836
15449,95908
15450,98714
15453,169599
15494,29931
15495,33867
15496,31782
15497,45690
15498,31201
15499,44966
15500,41576
15501,44775
15502,44775
15514,18336
15516,15434
15518,22750
15519,16684
15523,89537
15525,91767
15529,111948
15530,104809
15531,107968
15532,87892
15533,96614
15534,94109
15535,100990
15536,93960
15537,102417
15538,72993
15539,81551
15540,81551
15541,110381
15542,75108
15563,99256
15565,105312
15566,105599
15567,76675
15568,82594
15570,79547
15571,113690
15575,9960
15579,146027
15594,11282
15595,10807
15605,164483
15606,149713
15607,168000
15608,164775
15609,152115
15610,58553
15611,58553
15625,44393
15626,58027
15628,150864
15629,154642
15630,158287
15631,168816
15632,149985
15633,156676
15634,158334
15635,152394
15636,151003
15637,163384
15638,151003
15639,158555
15641,163101
15642,167556
15643,166245
15644,151123
15645,160604
15646,161287
15647,155989
15648,165910
15649,164006
15650,167252
15651,168728
15652,67604
15653,52864
15654,64420
15655,153312
15656,159425
15657,70993
15658,52840
15659,54457
15660,52761
15661,61909
15662,54698
15663,58167
15678,62081
15679,62105
15682,33940
15683,35779
15684,32185
15685,50125
15686,35897
15687,50494
15688,32512
15689,42478
15705,4361
15706,8782
15709,144998
15710,154561
15711,149215
15712,144153
15713,47893
15714,43158
15715,47918
15716,52342
15717,51708
15718,46256
15719,45317
15720,51420
15721,30773
15722,29188
15723,51655
15725,48741
15736,17441
15737,10329
15739,11771
15740,12559
15741,14462
15742,12879
15743,17611
15744,19722
15745,16961
15746,13813
15747,11706
15749,17694
15764,169749
15765,171000
15766,174237
15768,173031
15769,169916
15771,173346
15772,178586
15773,169193
15774,171927
15775,169808
15778,174653
15779,170069
15781,177965
15782,175182
15783,170723
15784,179482
15785,179488
15786,175260
15787,178208
15788,179507
15789,174123
15790,177815
15791,171275
15796,176197
15799,43440
15800,50286
15801,37314
15802,38085
15813,57335
15814,61712
15816,63677
15817,55183
15818,62982
15825,104389
15826,98570
15834,162551
15836,66815
15861,22602
15862,18179
15886,168418
15887,168834
15888,151607
15891,165158
15892,168250
15894,156361
15895,162104
15915,24455
15926,180355
15927,34684
15928,46027
15937,78865
15938,7999
15950,103875
15951,103874
15952,87571
15953,78793
15954,150863
15955,114722
15956,89783
15957,159417
15958,154119
15959,150058
15963,164579
15964,167875
15965,145400
15966,158432
15967,166753
15968,155829
15969,155829
15970,165234
15971,165521
15972,14244
15973,12363
15974,180338
15975,18690
15976,17861
15977,17717
15978,13071
15979,11293
15980,16387
15981,12702
15983,18321
15984,18689
15985,10215
15986,20966
15987,20033
15988,20447
15989,13752
15990,22520
15991,17222
15992,17469
15995,10507
15996,14155
15999,107126
16000,29025
16001,78533
16002,107604
16003,113606
16004,113606
16005,80138
16006,90307
16007,108279
16009,90307
16010,79791
16013,75086
16014,81011
16015,77177
16016,93576
16017,100690
16018,91706
16019,91706
16020,91706
16021,110689
16022,97617
16023,74840
16024,180640
16025,106704
16026,100450
16027,102118
16029,110287
16030,75894
16031,111487
16032,75893
16033,74611
16034,92785
16060,169169
16061,81402
16062,177181
16063,177259
16066,180024
16067,15641
16068,18818
16069,20492
16070,16014
16071,56809
16074,2291
16075,135348
16076,136564
16096,44989
16125,68142
16126,57484
16127,61538
16128,70095
16129,61634
16130,61429
16132,50567
16133,36336
16134,32612
16137,31662
16138,73458
16141,31881
16142,50577
16143,103599
16144,74905
16222,36281
16223,36581
16224,30467
16225,30467
16226,156562
16227,154118
16233,58208
16234,55026
16235,63928
16236,70239
16238,63393
16239,58270
16240,72526
16241,71330
16242,55325
16243,60582
16244,59246
16245,63624
16253,51818
16293,62807
16294,65942
16295,64886
16296,65150
16297,69700
16298,71859
16299,71075
16300,92092
16301,92673
16302,93147
16341,174750
16346,177820
16353,29633
16356,32499
16357,47426
16358,32238
16359,32266
16360,37189
16361,29353
16370,29538
16379,143067
16382,140067
16387,142248
16390,53683
16391,71884
16397,142936
16399,142248
16401,142503
16405,141913
16409,141354
16410,14710
16411,19253
16417,140944
16419,173789
16424,143663
16427,141049
16430,143940
16432,142071
16433,174048
16434,142030
16435,143097
16436,170981
16437,66042
16438,141044
16440,66258
16441,65961
16442,165623
16443,166066
16444,147220
16447,66431
16448,67415
16454,92399
16455,78788
16456,147220
16457,102623
16458,105849
16459,74973
16460,80817
16461,113553
16462,105387
16463,103971
16465,78135
16466,111850
16467,67414
16468,97445
16469,106480
16470,100091
16471,114118
16472,67672
16473,154233
16474,153902
16478,154233
16482,67946
16483,149584
16484,156551
16485,156551
16486,159416
16487,153193
16488,163182
16489,149401
16490,165221
16491,165697
16492,80611
16493,156416
16494,152392
16495,160407
16496,151123
16497,164859
16498,112394
16501,145538
16502,163643
16503,164906
16504,73698
16505,109829
16506,145680
16507,75941
16508,90265
16509,62911
16510,164598
16511,55336
16512,165555
16513,75560
16514,62841
16515,61616
16516,91053
16517,55388
16518,80016
16519,144957
16520,158734
16521,77628
16522,94562
16523,106732
16524,95355
16525,60513
16526,54639
16527,55676
16530,109937
16540,92867
16541,58024
16543,114603
16544,92868
16545,114776
16559,84579
16560,144002
16561,150304
16562,141090
16563,149464
16564,141302
16565,165494
16566,143795
16567,164053
16568,167776
16569,143000
16570,71124
16571,71221
16572,64584
16573,69567
16574,70084
16575,66741
16576,68435
16577,69400
16580,67578
16581,68229
16582,68229
16585,144676
16586,166476
16587,157095
16588,153954
16589,168382
16597,80823
16600,36481
16606,89370
16621,171716
16622,171627
16623,69009
16642,79041
16643,81434
16644,42175
16645,49457
16646,33743
16647,46486
16648,31864
16649,51022
16650,33650
16651,34359
16659,60531
16661,147414
16662,165249
16663,168761
16664,161403
16665,12561
16675,105981
16676,105981
16677,78486
16681,113754
16682,99901
16683,113505
16684,86989
16685,112438
16686,85288
16687,94910
16688,93473
16689,102931
16690,85892
16691,107275
16692,160417
16693,164768
16694,155828
16695,143036
16696,148745
16697,153587
16698,163326
16699,166381
16700,166381
16701,163505
16702,153452
16703,163505
16704,164709
16705,155662
16706,152594
16707,155823
16708,150486
16709,20677
16737,43072
16738,43072
16750,169016
16751,29193
16752,48169
16757,155218
16758,154933
16759,21257
16783,164097
16784,166513
16785,166437
16786,166442
16798,43997
16799,41995
16810,11490
16811,19037
16821,98751
16822,100565
16824,98752
16827,15281
16828,19140
16839,51867
16841,170346
16842,29572
16843,45836
16847,50828
16849,33463
16875,166128
16876,153894
16877,162223
16881,21076
16882,11536
16890,46437
16891,135743
16892,48119
16894,169311
16895,52519
16896,44425
16899,29608
16900,30434
16901,30310
16902,36927
16903,32301
16907,56046
16908,56046
16910,78845
16912,63462
16915,55290
16916,65371
16917,53985
16918,62122
16925,81144
16926,81144
16927,73969
16929,112519
16930,111098
16955,110500
16960,81669
16966,52511
16987,110520
16993,68472
16997,163018
16998,165844
16999,168794
17000,154220
17001,161611
17002,168044
17004,80702
17005,107697
17006,98165
17007,79693
17008,111359
17009,104593
17010,109874
17011,78368
17048,106543
17049,81012
17050,72414
17051,54690
17052,71523
17053,55055
17054,54462
17055,54462
17056,59770
17057,61727
17058,54057
17059,66932
17061,48014
17062,29995
17063,58415
17064,52940
17065,56188
17066,65493
17067,58836
17068,53373
17071,66589
17072,61312
17073,67523
17074,54587
17075,54265
17078,107559
17079,73260
17080,88894
17081,99815
17082,105535
17083,82396
17084,106958
17085,109854
17088,95876
17092,56862
17093,59947
17095,56921
17096,71735
17097,66365
17105,13765
17109,17529
17115,181532
17117,156737
17119,104804
17120,180890
17121,89300
17122,97098
17123,64324
17124,56493
17125,70717
17126,53681
17127,54660
17128,67207
17129,69506
17130,65051
17131,64013
17132,54745
17133,71471
17134,53873
17135,53233
17136,61136
17137,63522
17138,65647
17139,53663
17140,55122
17141,64349
17142,60358
17145,68519
17146,100262
17150,54200
17151,61682
17162,80559
17163,83585
17164,80558
17165,105262
17171,43969
17172,33760
17173,14123
17179,46379
17180,31460
17181,35061
17188,142890
17189,143326
17194,14751
17195,14282
17196,10413
17197,22537
17199,16136
17200,62768
17202,62312
17203,62312
17223,141185
17228,44718
17238,165670
17239,167899
17248,64024
17253,165222
17254,153523
17256,152411
17257,147688
17258,164331
17259,162892
17260,142575
17261,143694
17273,61270
17277,160184
17278,148244
17279,168326
17280,166560
17281,147534
17282,150622
17283,157221
17284,161342
17285,148259
17291,18807
17297,137273
17298,138756
17303,47624
17306,168306
17307,166743
17308,165398
17309,66229
17310,65105
17311,71865
17312,67084
17313,70935
17314,65836
17315,142350
17327,84032
17328,161731
17329,166256
17330,167729
17331,145244
17332,145605
17333,166084
17334,143265
17335,165986
17336,159937
17337,158106
17338,151117
17339,166329
17340,149803
17341,163643
17342,157569
17343,161427
17344,158991
17349,166643
17351,164787
17352,152516
17353,28986
17354,16825
17355,10214
17356,21140
17357,10196
17358,12693
17359,29960
17360,69336
17361,67214
17362,46389
17363,63417
17364,61364
17365,64414
17366,55203
17367,54870
17368,66317
17371,72204
17372,64056
17373,66483
17374,66343
17375,160657
17376,168523
17377,146484
17378,145190
17379,146462
17380,165375
17381,164324
17382,22647
17383,22370
17384,21342
17388,21941
17389,14130
17390,15095
17394,45604
17395,33886
17396,13873
17397,22162
17398,161913
17399,157051
17400,12436
17401,152980
17402,13507
17403,160816
17404,178531
17405,176806
17406,76511
17407,77289
17408,80631
17409,95211
17410,73818
17416,41915
17417,52080
17418,35736
17419,49296
17420,29885
17421,41307
17422,50922
17423,49181
17424,37358
17452,31135
17453,42386
17454,70177
17455,30962
17456,50115
17457,49864
17458,35418
17459,43120
17460,29752
17461,50697
17462,40651
17463,46181
17464,35173
17465,35173
17468,107451
17469,78936
17494,163217
17495,166086
17496,155927
17497,167272
17498,167138
17499,50072
17500,164180
17501,150377
17505,29179
17506,113379
17507,49467
17508,49467
17510,48514
17511,41648
17512,103770
17513,103567
17516,97651
17517,102139
17538,50716
17539,51913
17543,32429
17544,36147
17547,176230
17548,139094
17554,173658
17555,170654
17562,68443
17563,105030
17564,100847
17565,110638
17566,80487
17567,106850
17568,84785
17569,72803
17570,105916
17571,90024
17572,74470
17573,105597
17574,111509
17575,54092
17576,72172
17578,100128
17579,62721
17580,81209
17582,56137
17583,54625
17584,63323
17585,68072
17586,62596
17596,53983
17597,58950
17601,108312
17602,110958
17603,79308
17604,104673
17605,73277
17606,75224
17607,106617
17608,79900
17609,81086
17610,91578
17611,106311
17612,104267
17613,82103
17614,74891
17615,22443
17616,82490
17617,82490
17621,32939
17622,51191
17623,34558
17624,42682
17625,32809
17629,4560
17634,47120
17635,31496
17636,60516
17638,68104
17639,61568
17640,70170
17641,13436
17642,16040
17643,16594
17644,10495
17645,21632
17662,101506
17664,99337
17665,31987
17666,31987
17667,49487
17668,48855
17669,45512
17670,36779
17671,45511
17672,45511
17679,37622
17680,40034
17681,43590
17682,51823
17683,36561
17710,22480
17711,14000
17712,12154
17715,16537
17716,14894
17721,81950
17722,81950
17723,106182
17724,82526
17725,110967
17726,157943
17727,155940
17728,153741
17729,166865
17730,163621
17731,156449
17732,167197
17734,68550
17735,66679
17736,69261
17737,41137
17738,44390
17739,76551
17740,89299
17741,146762
17742,72922
17745,110116
17746,104689
17747,17066
17748,90741
17749,103687
17758,45037
17759,30914
17762,34066
17763,145321
17771,8836
17772,9692
17775,32029
17776,48493
17777,46687
17778,30854
17779,41987
17781,88324
17783,107998
17784,93132
17785,88323
17786,89021
17804,50919
17805,43640
17811,112655
17812,83654
17813,80858
17834,180978
17835,173710
17836,175576
17837,173162
17838,173107
17839,174831
17840,43001
17841,30160
17855,136756
17857,137408
17858,135302
17866,114297
17867,79542
17868,111141
17869,113463
17870,102798
17871,110959
17872,100808
17873,110685
17874,113953
17875,104322
17876,74382
17877,91126
17878,181460
17879,181456
17880,47210
17881,113242
17903,20667
17904,20667
17905,21019
17906,18903
17907,14920
17909,19099
17910,16944
17924,12540
17929,143203
17930,143245
17931,74606
17932,73874
17933,103623
17934,108840
17935,87505
17936,77799
17940,100281
17941,88460
17945,105180
17946,92494
17947,19959
17948,15574
17950,11289
17951,48725
17952,42218
17953,49666
17954,49666
17955,51501
17956,50810
17959,38486
17960,30214
17961,49617
17962,48452
17963,51257
17977,32046
17978,85122
17979,108632
17980,83005
17981,82997
17982,105897
17983,104905
17984,100065
17985,85618
17986,105377
17987,107470
17988,102390
17989,142767
17993,90469
18009,172005
18021,38758
18022,40327
18024,165317
18026,144620
18029,163987
18030,166640
18032,166289
18033,166089
18034,158436
18035,167582
18036,165793
18037,162591
18039,165226
18053,163058
18054,150616
18057,31619
18058,30650
18060,86393
18061,82319
18062,77014
18063,102391
18131,12924
18132,171463
18133,179175
18135,136993
18138,52395
18139,52518
18145,57156
18148,21547
18149,54471
18150,64039
18158,20508
18164,20057
18165,29202
18166,51740
18167,42846
18168,39410
18169,40862
18170,44629
18171,51247
18172,44629
18173,44629
18174,29735
18175,29734
18176,40393
18193,61500
18200,177453
18201,171178
18202,52209
18203,41817
18205,39507
18208,34349
18209,40623
18211,47784
18231,71702
18232,54223
18233,57653
18245,50551
18246,40442
18247,30490
18248,52134
18249,33412
18250,42560
18251,40655
18252,38452
18253,40655
18254,47792
18255,31106
18256,32369
18257,110270
18262,174233
18263,174233
18272,145177
18273,168116
18274,84980
18275,98796
18276,92398
18277,98796
18279,85575
18282,89946
18283,111938
18284,92393
18285,111453
18288,113916
18289,86181
18291,81149
18292,75527
18295,85385
18298,94336
18299,77671
18300,78750
18302,162527
18303,105798
18304,110885
18305,80330
18306,72932
18307,82768
18308,78609
18309,68574
18310,68133
18311,64208
18312,72473
18315,56746
18316,56746
18317,58447
18318,62320
18320,70988
18321,71412
18331,47065
18334,45252
18335,45350
18336,141162
18337,143596
18338,168445
18339,142190
18341,142742
18342,141983
18343,141682
18344,143150
18345,141712
18346,141100
18347,142915
18348,143476
18355,62219
18356,61499
18358,65928
18359,58014
18371,64092
18375,114148
18376,52787
18377,100404
18378,67560
18379,67666
18380,164286
18381,150944
18382,158025
18383,164286
18385,150951
18386,159700
18387,14965
18388,15724
18389,16022
18393,22691
18396,59479
18397,61254
18398,61254
18399,64008
18400,61463
18401,63271
18402,58538
18403,58538
18404,58114
18405,56188
18424,180572
18425,142349
18426,149531
18427,104757
18428,87754
18429,80449
18430,177777
18439,168267
18440,105825
18441,73575
18442,85774
18443,87623
18445,90661
18446,90661
18447,147354
18448,156496
18449,166898
18457,160192
18458,148116
18460,147770
18461,162193
18464,146194
18465,162505
18466,162478
18467,155117
18468,158686
18469,158686
18470,99517
18471,99355
18476,177005
18477,176806
18480,181397
18481,174746
18482,171079
18483,168712
18484,166613
18495,178780
18496,20785
18497,11711
18498,13562
18499,20062
18500,21489
18501,11204
18502,50078
18503,51940
18513,52646
18515,141242
18516,65904
18517,64931
18519,49147
18520,35798
18531,31835
18532,46785
18533,39826
18534,50045
18535,30891
18536,69690
18537,54043
18538,56920
18548,45911
18549,31927
18550,34022
18551,45785
18556,16120
18557,10767
18558,20849
18559,22785
18570,49808
18571,30859
18572,33207
18573,46859
18574,32787
18575,47937
18576,32787
18577,47937
18593,85037
18594,91664
18595,113756
18596,91457
18597,81243
18598,107255
18599,110044
18600,84326
18601,110044
18602,81141
18603,81864
18604,81141
18605,106917
18606,174561
18607,173697
18608,171375
18609,169216
18610,172506
18614,64107
18615,67251
18616,57385
18617,70940
18618,64250
18621,70165
18622,71134
18623,55730
18625,63164
18626,63581
18627,57772
18628,57772
18629,65603
18630,57818
18632,56696
18633,69481
18665,19698
18676,179543
18677,54943
18687,20298
18697,22620
18698,15678
18700,19036
18711,49972
18712,37008
18713,31244
18714,29978
18715,31244
18716,47055
18717,111161
18720,150992
18722,143335
18723,142421
18724,142824
18725,142824
18726,141421
18727,141422
18728,87797
18729,87797
18731,77384
18732,83431
18733,95666
18734,101159
18735,101459
18736,77270
18737,73434
18738,79564
18739,105165
18746,111029
18747,94814
18761,19571
18762,19017
18766,64186
18767,67251
18768,58982
18769,66410
18770,62706
18771,53808
18772,55884
18773,72469
18774,64360
18775,55440
18776,52828
18777,61063
18778,57546
18779,45403
18780,50613
18781,30729
18782,38590
18807,53687
18810,14249
18811,17377
18815,77184
18816,78175
18819,95104
18820,93298
18821,77872
18822,107427
18823,88695
18824,106952
18825,165134
18826,73665
18827,163267
18828,157145
18829,155384
18830,151564
18831,75149
18833,93173
18834,101522
18835,95155
18836,107564
18837,96863
18838,82340
18839,46687
18840,47116
18841,41497
18842,143549
18845,45671
18849,165601
18850,160047
18851,100525
18852,163817
18853,151358
18885,180950
18886,180923
18889,13418
18890,172359
18891,178149
18892,178814
18893,178239
18894,172464
18907,179011
18908,177417
18909,174493
18910,78746
18911,74699
18924,168799
18926,162207
18927,168830
18928,32178
18929,30692
18931,70219
18932,72033
18933,71997
18934,64256
18935,54178
18936,56181
18937,61277
18938,56187
18943,106002
18944,93246
18959,80191
18960,100703
18970,156674
18971,165162
18972,167717
18973,157880
18974,167661
18975,167950
18976,155564
18977,84137
18978,74679
18979,78193
18980,87547
18981,74582
18982,109434
18983,82740
18984,79406
18985,78377
18986,108136
18987,82897
18988,108136
18990,91297
18991,105326
18994,155772
18997,146713
18998,146712
18999,156142
19000,142314
19001,143075
19003,19489
19012,48788
19013,51458
19014,52306
19015,46026
19016,47383
19017,48641
19018,29776
19019,32272
19020,32797
19032,141709
19035,141422
19036,141707
19037,141976
19038,141205
19039,106349
19040,97834
19041,82061
19042,85399
19043,111233
19044,74079
19045,73136
19048,33357
19049,49471
19060,164851
19061,162019
19063,98891
19064,96017
19065,99025
19066,102558
19067,101289
19068,100634
19090,68905
19091,143140
19092,142034
19093,54720
19094,61558
19105,47095
19106,45385
19107,49886
19108,73867
19109,74225
19110,111471
19111,104831
19112,93616
19113,79660
19115,98083
19116,114756
19126,46005
19127,48790
19146,105258
19158,49194
19159,30438
19160,35229
19169,55073
19172,54896
19173,95762
19184,19882
19185,14768
19190,151439
19191,106402
19192,163213
19193,95610
19194,166535
19195,166002
19196,144975
19197,105914
19198,153029
19199,167653
19200,163221
19201,157002
19206,63361
19229,5679
19231,7372
19232,4625
19233,7434
19234,3945
19235,6749
19236,2639
19238,3196
19239,6187
19244,74738
19245,73836
19246,89770
19251,61884
19252,59901
19253,53181
19254,65596
19255,61300
19257,52839
19258,54475
19259,61985
19260,61985
19261,60891
19262,64362
19265,55789
19266,61506
19267,70475
19268,62503
19271,75583
19272,112338
19276,142010
19303,175012
19304,156195
19305,151469
19306,146124
19307,18733
19308,21151
19312,172191
19316,178138
19331,105467
19332,79707
19333,106940
19334,76933
19335,99733
19337,164260
19338,161133
19339,159816
19340,163950
19341,166313
19342,164539
19343,164539
19345,104529
19349,31369
19350,33448
19351,43338
19352,44461
19356,69700
19357,97661
19358,177749
19359,170835
19360,163329
19361,145906
19364,102959
19365,82151
19366,76660
19367,21427
19368,83908
19370,94412
19371,94537
19372,74282
19373,75387
19374,106293
19375,99453
19376,103724
19382,51498
19383,48461
19384,52591
19395,171312
19396,96946
19412,174984
19413,176926
19438,110632
19439,110302
19446,11859
19448,22481
19449,17195
19450,12193
19454,175903
19455,174693
19456,172720
19457,172952
19458,37059
19459,29715
19460,177511
19461,99553
19462,82476
19463,74809
19464,104067
19465,95221
19466,73345
19467,75119
19468,103682
19469,80234
19470,107007
19471,167953
19472,159961
19473,156678
19474,69394
19475,174536
19476,155985
19477,149182
19478,163433
19479,167153
19480,75657
19481,159903
19482,166254
19483,93046
19484,150105
19485,82526
19486,107019
19489,106167
19490,82526
19491,110018
19492,73698
19494,109221
19495,163543
19496,110552
19497,165542
19498,94244
19499,110098
19500,105608
19501,108517
19502,81995
19503,142531
19504,104378
19507,99789
19508,95973
19510,100745
19511,143229
19512,77381
19513,114023
19514,113813
19517,51132
19522,67338
19541,42956
19554,48781
19559,30033
19567,36381
19568,20524
19573,42044
19574,50336
19575,46682
19576,31711
19577,29773
19578,50182
19579,50182
19580,43766
19581,34217
19590,51221
19591,32836
19592,48067
19602,165343
19603,158110
19604,158330
19605,165602
19606,157361
19607,90598
19608,153265
19626,59721
19627,72297
19629,62412
19630,37682
19631,37683
19632,36625
19676,12713
19744,115383
19745,114825
19755,111101
19757,91670
19758,111101
19761,111128
19762,109554
19763,111128
19764,114322
19765,80340
19766,180669
19767,89812
19768,112361
19769,92456
19865,3615
19866,9539
19867,8078
19868,28291
19869,24403
19900,53058
19914,36381
19915,47252
19916,52228
19917,40760
19918,33542
19921,107507
19928,181027
19929,50135
19930,37118
19931,38894
19932,31129
19933,159578
19934,165713
19938,53347
19941,53863
19943,178812
19969,85289
19970,94821
19971,100127
19972,95775
19973,178724
19974,62269
19975,58847
19976,47566
19977,36570
19978,46292
19979,51957
19980,121243
19981,51957
19982,51283
19983,33457
19986,166977
19992,39978
19993,32974
19994,40415
19995,36327
19996,48542
19997,51762
19998,31451
19999,29125
20003,69143
20004,69408
20005,52745
20006,55058
20007,66415
20008,104340
20025,40851
20026,40851
20027,49962
20028,52534
20029,49962
20032,170509
20033,177631
20034,172475
20039,77948
20040,74391
20041,74804
20042,86702
20043,167320
20044,160388
20045,166304
20046,158915
20047,159330
20048,180630
20049,68402
20050,68402
20051,92478
20052,65404
20053,69513
20054,20398
20055,22653
20063,54030
20064,72005
20068,24545
20069,24659
20070,25735
20071,26871
20076,169998
20092,156506
20093,157523
20094,165343
20095,166407
20103,78037
20104,105201
20105,93612
20106,89615
20107,95648
20108,98357
20109,81964
20110,88838
20111,81727
20112,88838
20113,80981
20114,111335
20115,107495
20116,103699
20121,106506
20122,95648
20123,81144
20127,108032
20128,114781
20129,73355
20130,105962
20131,88878
20132,111675
20133,108086
20134,90217
20135,78594
20136,91181
20137,91181
20138,106956
20139,95252
20140,104797
20141,80466
20142,66866
20143,65302
20144,67969
20145,70047
20146,167358
20147,147883
20148,162860
20149,145985
20150,167048
20151,167755
20152,168248
20155,159809
20156,69600
20166,97077
20168,104493
20171,61834
20172,43583
20173,36622
20174,42185
20175,31371
20177,49402
20178,42800
20179,46880
20180,37581
20181,29635
20182,29635
20183,51814
20184,31976
20185,49259
20186,135650
20188,32425
20189,35895
20190,42855
20191,50558
20193,17380
20194,32021
20195,32021
20196,40015
20206,72251
20208,66815
20214,22621
20215,19132
20218,21479
20219,17892
20221,13054
20224,32243
20225,40932
20237,167427
20238,98554
20241,78190
20242,83657
20243,101556
20244,100295
20245,107021
20246,109291
20255,10650
20256,17449
20268,29216
20270,41819
20275,82769
20276,105967
20277,73288
20278,99406
20279,113905
20280,99406
20281,73624
20282,73624
20283,92870
20284,164728
20285,150879
20286,151189
20288,165381
20289,144961
20290,168550
20292,162776
20293,64953
20294,164460
20297,65246
20298,70358
20300,51049
20301,41306
20302,50823
20303,41306
20309,71731
20310,98350
20311,99746
20312,96134
20313,92713
20314,98627
20315,104078
20316,101289
20319,100430
20321,31913
20325,39507
20326,50469
20327,34022
20340,175119
20342,93981
20343,92584
20344,93556
20346,94171
20351,73061
20352,167966
20353,163952
20354,95553
20358,93504
20364,178759
20375,56916
20376,169050
20377,61445
20378,53514
20379,69293
20380,72099
20381,61031
20382,71346
20383,64162
20384,72397
20385,164043
20386,57437
20387,154485
20388,153077
20389,146862
20390,165325
20391,152603
20392,15274
20393,11974
20398,84991
20406,80478
20407,34428
20408,106848
20409,113359
20412,36779
20413,51813
20414,30783
20415,43482
20423,170032
20424,169864
20425,171045
20429,172987
20430,172987
20431,170541
20448,93631
20449,97842
20450,110421
20451,74430
20452,21607
20453,9919
20454,21833
20455,11294
20470,44577
20478,55104
20481,97947
20482,79053
20493,175910
20501,139890
20502,139890
20503,135295
20505,22547
20506,20645
20507,16353
20508,17137
20509,18734
20510,11113
20520,46035
20521,176443
20526,70712
20527,70712
20533,29965
20552,149528
20555,167212
20556,168606
20560,20638
20563,98554
20564,103052
20565,98554
20566,108206
20567,147212
20599,135737
20603,20731
20604,9041
20605,9041
20606,19837
20607,19170
20609,61747
20610,69100
20611,52801
20613,60765
20615,58646
20616,65099
20617,57250
20618,53105
20619,61224
20620,61569
20622,63750
20623,63164
20624,63750
20625,59906
20627,62875
20628,61684
20629,54333
20630,71834
20631,59244
20632,54417
20633,53796
20634,61079
20635,61879
20636,53796
20638,53764
20639,58720
20640,56133
20641,71841
20642,55669
20645,35226
20646,29318
20647,48497
20648,47616
20649,149542
20650,164657
20652,55122
20653,52916
20654,53075
20655,61002
20658,54454
20659,59865
20660,71455
20663,58899
20664,71028
20665,72546
20666,31409
20701,36836
20702,39538
20703,45925
20722,104239
20723,96458
20733,85707
20737,145899
20738,162207
20741,3447
20743,165833
20744,165848
20745,144687
