PGV_interp,
0.54773
0.60160
0.60160
0.49892
0.49892
0.61405
0.61405
0.49859
0.49859
0.40769
0.40769
0.29091
0.29091
0.52501
0.52501
0.38356
0.38356
0.41287
0.41287
0.44280
0.44280
0.41394
0.41394
0.49299
0.49299
0.40489
0.40489
0.33469
0.33469
0.25775
0.25775
0.49256
0.49256
0.49256
0.49256
0.51816
0.51816
0.29091
0.29091
0.52451
0.52451
0.37690
0.37690
0.50156
0.50156
0.49295
0.49295
0.44280
0.44280
0.38357
0.38357
0.58970
0.58970
0.29091
0.29091
0.29091
0.29091
0.44335
0.44335
0.59148
0.59148
0.42807
0.42807
0.59148
0.59148
0.49849
0.49849
0.41672
0.41672
0.59148
0.59148
0.40795
0.40795
0.49295
0.49295
0.40958
0.40958
0.29091
0.29091
0.38318
0.38483
0.59149
0.59149
0.43646
0.41394
0.40958
0.40958
0.51462
0.51462
0.29795
0.29795
0.25775
0.25775
0.44280
0.44308
0.49299
0.49299
0.29091
0.29091
0.55489
0.55489
0.51633
0.51633
0.23218
0.23218
0.49295
0.49295
0.44280
0.44280
0.42811
0.42811
0.43390
0.43390
0.37690
0.38357
0.38357
0.38357
0.49321
0.49321
0.56617
0.56617
0.49892
0.49892
0.52515
0.52515
0.36484
0.36484
0.55489
0.55489
0.41288
0.41288
0.38483
0.38483
0.55484
0.55484
0.50156
0.50156
0.41752
0.41752
0.49849
0.49849
0.49299
0.49295
0.58273
0.58273
0.44284
0.44284
0.52451
0.52516
0.38349
0.38349
0.37690
0.37690
0.49295
0.49295
0.38357
0.38357
0.42811
0.42811
0.28804
0.28804
0.47923
0.47923
0.29091
0.29091
0.38356
0.38356
0.58276
0.58276
0.42862
0.42862
0.49892
0.49892
0.41752
0.41752
0.42755
0.42755
0.41320
0.41320
0.61405
0.61405
0.45008
0.45008
0.29438
0.29359
0.29091
0.29091
0.38357
0.40795
0.47120
0.49321
0.49321
0.58276
0.58276
0.38349
0.38349
0.37690
0.37690
0.58276
0.58276
0.32240
0.32240
0.49299
0.49299
0.40958
0.29091
0.29091
0.38662
0.38662
0.41663
0.41663
0.28839
0.28839
0.58273
0.58273
0.41287
0.40258
0.49295
0.49295
0.58276
0.59148
0.59148
0.43646
0.43646
0.45812
0.45812
0.62583
0.62583
0.49849
0.49849
0.28900
0.28900
0.45812
0.45812
0.47923
0.47923
0.58970
0.58970
0.62580
0.62580
0.41287
0.41287
0.58276
0.58276
0.29298
0.29298
0.36484
0.36484
0.55484
0.55484
0.59122
0.59122
0.62583
0.62583
0.43646
0.43646
0.28867
0.28867
0.49295
0.49295
0.42807
0.42807
0.41730
0.41730
0.42862
0.42862
0.29091
0.29091
0.40886
0.40886
0.38357
0.38357
0.59148
0.59148
0.58273
0.58273
0.49879
0.49879
0.29091
0.29091
0.29795
0.29795
0.41394
0.41394
0.51816
0.51816
0.30513
0.30513
0.33095
0.33095
0.57998
0.57998
0.59138
0.59138
0.41287
0.41287
0.40489
0.40489
0.28841
0.28838
0.29091
0.29091
0.41672
0.41672
0.55495
0.55489
0.54773
0.54773
0.29091
0.29091
0.38318
0.38318
0.49299
0.49299
0.55489
0.55489
0.29094
0.29091
0.47923
0.47923
0.37690
0.37690
0.42811
0.42811
0.38483
0.38483
0.55484
0.55484
0.55492
0.56617
0.30513
0.30513
0.42807
0.49982
0.49982
0.38357
0.38357
0.49299
0.49299
0.29251
0.29251
0.33095
0.33095
0.58970
0.58970
0.41320
0.41320
0.49274
0.49274
0.38357
0.38357
0.41297
0.41297
0.49879
0.49879
0.23104
0.23104
0.55237
0.55237
0.49274
0.49274
0.31098
0.31098
0.58315
0.58315
0.43646
0.29795
0.29795
0.40769
0.40769
0.42811
0.42811
0.55430
0.55430
0.55489
0.54773
0.44284
0.44284
0.40795
0.40795
0.49274
0.49274
0.40466
0.40466
0.59122
0.59122
0.41320
0.41320
0.40466
0.40466
0.44280
0.44280
0.28839
0.28839
0.59148
0.59148
0.44284
0.44284
0.49849
0.44308
0.44308
0.58837
0.58837
0.49299
0.49299
0.41689
0.41689
0.29298
0.29298
0.56617
0.56617
0.52451
0.52451
0.41689
0.41689
0.41663
0.41672
0.45812
0.45812
0.60207
0.60207
0.52451
0.52451
0.52451
0.52451
0.28900
0.28900
0.58273
0.58273
0.29251
0.29251
0.45812
0.45812
0.58273
0.58273
0.59148
0.59148
0.57867
0.57867
0.42811
0.42811
0.62580
0.62580
0.29438
0.29438
0.30695
0.29298
0.61405
0.61405
0.44280
0.44280
0.40489
0.40489
0.51462
0.51462
0.33095
0.33095
0.59138
0.59138
0.37690
0.37690
0.29091
0.29091
0.40489
0.40489
0.49859
0.49892
0.55484
0.55484
0.62583
0.62583
0.55237
0.55237
0.53110
0.53110
0.38349
0.38349
0.38318
0.38318
0.44284
0.44284
0.40466
0.40466
0.59148
0.59148
0.28839
0.30513
0.29091
0.38483
0.38483
0.41663
0.41663
0.38356
0.38356
0.29094
0.29094
0.61405
0.61405
0.55237
0.55237
0.31109
0.31109
0.49879
0.49879
0.28838
0.28838
0.49859
0.49859
0.43646
0.44308
0.41672
0.41672
0.28839
0.28839
0.29359
0.29359
0.28841
0.41689
0.41689
0.41320
0.38662
0.38662
0.29091
0.29091
0.49274
0.49274
0.41663
0.41663
0.44284
0.44284
0.62583
0.62583
0.31097
0.31098
0.37690
0.37690
0.51145
0.51145
0.62580
0.62580
0.31102
0.30513
0.58276
0.58276
0.47923
0.47923
0.52516
0.52516
0.38349
0.41320
0.41320
0.30513
0.30513
0.49295
0.49295
0.45812
0.45812
0.41672
0.41672
0.41663
0.40769
0.40769
0.48141
0.48141
0.40769
0.40769
0.40769
0.40769
0.49849
0.46851
0.58315
0.58315
0.58273
0.55107
0.49256
0.49256
0.40769
0.40769
0.29094
0.29091
0.52501
0.52501
0.57998
0.57998
0.41671
0.41671
0.52515
0.52515
0.41663
0.41663
0.29091
0.29251
0.42744
0.42744
0.41287
0.41287
0.45812
0.45812
0.52515
0.40769
0.40769
0.42862
0.42862
0.29091
0.29091
0.55489
0.55489
0.54773
0.54773
0.61405
0.50156
0.50156
0.33095
0.33095
0.44284
0.44284
0.52501
0.52501
0.47923
0.47923
0.29251
0.29251
0.40466
0.40466
0.38662
0.38662
0.55430
0.55430
0.58315
0.58315
0.38357
0.38357
0.31102
0.31102
0.55489
0.54773
0.43390
0.62447
0.59148
0.59148
0.37690
0.37690
0.55489
0.55489
0.43646
0.43646
0.55489
0.55489
0.41672
0.41672
0.49256
0.49256
0.61405
0.61405
0.52501
0.52501
0.52501
0.52501
0.52516
0.58277
0.58276
0.50156
0.50156
0.59122
0.41394
0.41394
0.29251
0.29251
0.49256
0.49256
0.51816
0.51816
0.42807
0.42807
0.39499
0.39499
0.40795
0.40795
0.58959
0.58959
0.60207
0.60207
0.62447
0.62447
0.49295
0.49295
0.49295
0.49295
0.41671
0.41671
0.49295
0.49295
0.41320
0.41320
0.28839
0.28839
0.38318
0.38318
0.43646
0.43646
0.58970
0.58970
0.38662
0.38662
0.54773
0.51145
0.51145
0.41320
0.41320
0.29094
0.29094
0.58837
0.58837
0.33095
0.33095
0.29094
0.29094
0.51633
0.49879
0.44335
0.44335
0.40761
0.40761
0.29091
0.29091
0.59148
0.59148
0.31422
0.31109
0.41288
0.41288
0.55430
0.55430
0.49274
0.57867
0.57867
0.28900
0.28900
0.58277
0.58277
0.41689
0.41689
0.43646
0.43646
0.58837
0.58837
0.41287
0.41287
0.49321
0.49321
0.58276
0.58276
0.58277
0.58277
0.49295
0.49295
0.29091
0.62583
0.62583
0.59148
0.59148
0.33095
0.33095
0.62583
0.62583
0.41672
0.41672
0.28838
0.28838
0.29094
0.29094
0.58970
0.58970
0.49892
0.49892
0.29091
0.49892
0.49892
0.62583
0.62583
0.55430
0.55430
0.44280
0.44280
0.31236
0.31098
0.44280
0.44280
0.41320
0.41320
0.49256
0.49256
0.40489
0.40489
0.62070
0.62070
0.60160
0.37986
0.37986
0.42755
0.42755
0.29091
0.29091
0.41672
0.41672
0.58959
0.58959
0.38356
0.38356
0.38349
0.38349
0.56617
0.56617
0.44280
0.44280
0.43390
0.43390
0.44335
0.44335
0.57867
0.57867
0.41672
0.41672
0.29359
0.38318
0.41672
0.36484
0.36484
0.62583
0.62583
0.59148
0.59148
0.51462
0.49892
0.49892
0.50217
0.50217
0.38318
0.38318
0.41671
0.41671
0.43390
0.43390
0.49879
0.49879
0.49859
0.49859
0.40761
0.40761
0.59122
0.59122
0.29298
0.29298
0.41320
0.41320
0.49982
0.49982
0.38357
0.38357
0.49982
0.49982
0.60207
0.60207
0.40958
0.49665
0.51462
0.51462
0.41689
0.41689
0.42862
0.38483
0.41663
0.55489
0.55489
0.49274
0.49274
0.29094
0.29094
0.38349
0.38357
0.40769
0.40769
0.41288
0.41288
0.61405
0.61405
0.49321
0.49321
0.51633
0.51633
0.49299
0.49299
0.52517
0.52517
0.41663
0.41663
0.41320
0.41320
0.54773
0.41287
0.41287
0.28867
0.28867
0.31097
0.31097
0.55492
0.55492
0.28838
0.28838
0.59148
0.59148
0.52451
0.40886
0.40886
0.49321
0.49321
0.58837
0.58837
0.38483
0.38483
0.51633
0.51633
0.49274
0.49274
0.29091
0.29091
0.41287
0.41287
0.41752
0.41752
0.41287
0.41287
0.62583
0.62583
0.49879
0.49879
0.51145
0.51145
0.49295
0.49295
0.49299
0.49299
0.49892
0.29041
0.29041
0.38318
0.38318
0.29091
0.29091
0.32240
0.32240
0.52501
0.52501
0.38357
0.38662
0.42329
0.49982
0.40466
0.40466
0.33095
0.43390
0.43390
0.59122
0.59122
0.58837
0.58837
0.62447
0.62447
0.41287
0.41287
0.37690
0.37690
0.52517
0.52517
0.44280
0.44280
0.29091
0.29091
0.51145
0.51145
0.55489
0.55489
0.59148
0.45008
0.45008
0.58276
0.58276
0.41671
0.41671
0.41672
0.41672
0.55430
0.55430
0.45812
0.45812
0.44290
0.47120
0.47120
0.42811
0.58970
0.58970
0.45008
0.45008
0.29091
0.29091
0.42807
0.42807
0.42811
0.45812
0.38357
0.38357
0.52451
0.52451
0.53935
0.53935
0.49295
0.49295
0.50217
0.50217
0.41287
0.41287
0.59148
0.59148
0.49256
0.40795
0.40795
0.38356
0.38356
0.33469
0.33469
0.41297
0.41297
0.58315
0.58315
0.54773
0.54773
0.38483
0.38483
0.41287
0.41287
0.38356
0.42811
0.42811
0.38357
0.38357
0.45812
0.45812
0.38483
0.38483
0.62583
0.62583
0.57998
0.57998
0.52516
0.52516
0.52517
0.52517
0.55107
0.55107
0.62070
0.62070
0.38349
0.38357
0.42811
0.42811
0.44280
0.44280
0.62447
0.62447
0.41752
0.41752
0.41320
0.41320
0.49295
0.49295
0.42744
0.42744
0.41672
0.41672
0.42807
0.42807
0.58837
0.41672
0.49299
0.49299
0.39499
0.39499
0.49299
0.49299
0.52514
0.52514
0.28838
0.28838
0.43646
0.43646
0.32240
0.32240
0.40489
0.40489
0.38356
0.38356
0.29094
0.29094
0.29091
0.29091
0.42862
0.42862
0.52514
0.52514
0.49879
0.49879
0.40489
0.40795
0.40795
0.40886
0.40886
0.50156
0.50156
0.41287
0.41287
0.29094
0.29094
0.43646
0.43646
0.29359
0.29359
0.50156
0.33095
0.33095
0.29091
0.29091
0.58970
0.58970
0.40886
0.40886
0.38357
0.38357
0.28841
0.61405
0.61405
0.58273
0.58273
0.38318
0.38318
0.43390
0.42862
0.41752
0.37690
0.37690
0.38349
0.49299
0.49299
0.40466
0.40466
0.59148
0.59148
0.44280
0.49295
0.53110
0.52514
0.52514
0.62447
0.62447
0.52451
0.52451
0.50217
0.50217
0.49299
0.52501
0.52501
0.41288
0.47120
0.47120
0.52451
0.52451
0.59138
0.59138
0.49295
0.49295
0.49256
0.49295
0.49849
0.49849
0.55489
0.55489
0.59149
0.59149
0.58959
0.58959
0.41287
0.41287
0.55489
0.55489
0.55430
0.55430
0.59138
0.59138
0.42755
0.42755
0.58276
0.58276
0.51816
0.51816
0.44308
0.44308
0.29091
0.29091
0.41672
0.41672
0.57998
0.57998
0.43646
0.43646
0.41752
0.41752
0.38357
0.38357
0.42755
0.42755
0.58315
0.58315
0.49295
0.49295
0.33095
0.33095
0.38483
0.59122
0.59122
0.57867
0.58276
0.41689
0.41287
0.41287
0.41287
0.41287
0.49299
0.49299
0.52515
0.52451
0.41672
0.41672
0.45812
0.45812
0.33469
0.60207
0.60207
0.37047
0.37047
0.38349
0.33095
0.32102
0.32102
0.59149
0.59149
0.59148
0.59148
0.41394
0.58276
0.58276
0.41287
0.41287
0.49879
0.49879
0.62580
0.62580
0.59148
0.59148
0.52451
0.52451
0.52451
0.29091
0.29091
0.55489
0.55489
0.40489
0.40489
0.48141
0.48141
0.59122
0.59122
0.39499
0.39499
0.40489
0.40489
0.40769
0.40769
0.29094
0.29094
0.49295
0.49295
0.38356
0.38356
0.31109
0.44280
0.44280
0.39499
0.39499
0.36868
0.36868
0.29091
0.29251
0.29298
0.29298
0.59138
0.59138
0.38357
0.45008
0.45008
0.49859
0.49859
0.53110
0.53110
0.55492
0.55492
0.29359
0.29359
0.49879
0.49879
0.29359
0.29359
0.36484
0.36484
0.41730
0.41730
0.38349
0.41663
0.41663
0.49982
0.49982
0.53935
0.53935
0.52517
0.52517
0.40769
0.40769
0.55489
0.55489
0.28804
0.29091
0.62070
0.62070
0.44284
0.44284
0.50156
0.50156
0.58276
0.58276
0.58970
0.49299
0.49299
0.43646
0.43646
0.41287
0.41287
0.29251
0.44335
0.44335
0.42862
0.42862
0.29091
0.29091
0.50156
0.50156
0.49299
0.49299
0.29094
0.29094
0.58277
0.29094
0.58315
0.59138
0.59148
0.59148
0.40958
0.40958
0.29091
0.29091
0.38357
0.38357
0.52516
0.52516
0.29298
0.29298
0.51462
0.51462
0.59148
0.59148
0.40958
0.40958
0.45812
0.45812
0.60207
0.60207
0.41752
0.41752
0.57867
0.57867
0.58273
0.58273
0.55484
0.55484
0.42862
0.42862
0.44280
0.44280
0.49321
0.49321
0.55430
0.55430
0.29091
0.29091
0.48141
0.48141
0.40489
0.40761
0.42744
0.42744
0.29251
0.29251
0.59149
0.59149
0.28838
0.28838
0.59122
0.59122
0.29091
0.29091
0.41663
0.41663
0.38483
0.38483
0.40466
0.40466
0.47923
0.47923
0.31221
0.31221
0.60160
0.60160
0.49295
0.49295
0.58970
0.58970
0.29091
0.29091
0.55489
0.55489
0.40466
0.40466
0.29251
0.29251
0.29091
0.29091
0.58959
0.58959
0.55430
0.55489
0.38483
0.38483
0.41672
0.41672
0.38357
0.38357
0.38357
0.38357
0.43390
0.43390
0.62447
0.62447
0.51816
0.29251
0.41287
0.41287
0.55489
0.55489
0.33095
0.33095
0.41663
0.41663
0.38357
0.29091
0.29091
0.58970
0.55492
0.55492
0.29359
0.29359
0.49299
0.49299
0.28838
0.28838
0.49321
0.49321
0.41287
0.41287
0.52514
0.52514
0.59148
0.59148
0.38357
0.38356
0.52515
0.52515
0.41672
0.44335
0.44335
0.47923
0.47923
0.58837
0.38356
0.38356
0.40886
0.28848
0.49274
0.49274
0.55237
0.55237
0.38357
0.38357
0.55489
0.55489
0.57867
0.57867
0.57998
0.57998
0.49321
0.49321
0.55492
0.55492
0.51145
0.51145
0.55237
0.55237
0.41752
0.41752
0.49321
0.49321
0.55495
0.55495
0.50156
0.50156
0.29091
0.29091
0.41288
0.41288
0.40886
0.40886
0.50217
0.50217
0.41320
0.41320
0.62070
0.62070
0.41663
0.41663
0.55107
0.55107
0.38357
0.38357
0.31109
0.31109
0.29091
0.29091
0.49256
0.49256
0.40761
0.40761
0.61405
0.61405
0.29359
0.29359
0.55768
0.55768
0.38349
0.38349
0.62070
0.62070
0.59148
0.59148
0.38357
0.38357
0.62447
0.62447
0.50217
0.50217
0.48141
0.48141
0.44284
0.44284
0.29091
0.29091
0.44284
0.44284
0.41689
0.41689
0.46851
0.46851
0.49849
0.31102
0.31102
0.49295
0.54773
0.54773
0.40489
0.40489
0.49299
0.49299
0.31102
0.31102
0.59148
0.59148
0.55430
0.55430
0.41672
0.41672
0.44280
0.44280
0.48141
0.48141
0.52451
0.59148
0.59148
0.49295
0.46851
0.29091
0.29091
0.46851
0.46851
0.52451
0.40466
0.38349
0.38349
0.40761
0.42862
0.44335
0.55237
0.49256
0.49256
0.38356
0.38356
0.29438
0.29438
0.55237
0.55237
0.59148
0.36484
0.42811
0.42811
0.52517
0.53110
0.53110
0.29091
0.29091
0.49295
0.49295
0.49892
0.49892
0.44280
0.44280
0.33095
0.33095
0.28804
0.28804
0.29091
0.28900
0.37986
0.61405
0.61405
0.30513
0.30513
0.40769
0.40769
0.51633
0.52451
0.38349
0.38349
0.42811
0.42811
0.41672
0.41672
0.37986
0.37047
0.55237
0.55237
0.47923
0.58276
0.58276
0.28804
0.28804
0.53110
0.53110
0.49849
0.49849
0.36868
0.36868
0.41287
0.41287
0.60207
0.60207
0.29091
0.29091
0.43390
0.43390
0.57867
0.57867
0.58970
0.58970
0.55489
0.55489
0.33095
0.33095
0.51816
0.52516
0.31433
0.31433
0.61405
0.61405
0.55237
0.55237
0.38662
0.32240
0.59138
0.59138
0.38357
0.59148
0.59148
0.44290
0.44290
0.44280
0.44280
0.46851
0.46851
0.41663
0.41663
0.33095
0.33095
0.41287
0.41287
0.38357
0.38357
0.49295
0.49295
0.28841
0.28841
0.58276
0.58276
0.36484
0.36484
0.55489
0.55489
0.31109
0.40761
0.40761
0.55492
0.55492
0.28848
0.28848
0.49982
0.49982
0.41287
0.41689
0.41689
0.44335
0.44335
0.55237
0.55237
0.49295
0.55430
0.55430
0.59148
0.59148
0.38483
0.38483
0.38318
0.38318
0.55489
0.43390
0.42811
0.42811
0.42811
0.52517
0.52517
0.40489
0.40489
0.49299
0.49299
0.38356
0.38356
0.29094
0.29094
0.62583
0.62583
0.49295
0.49295
0.49295
0.49295
0.40466
0.28838
0.28838
0.38357
0.38357
0.55430
0.55430
0.29091
0.29091
0.49274
0.49274
0.31097
0.31097
0.49274
0.49274
0.42862
0.42862
0.52517
0.52517
0.41394
0.41394
0.49256
0.49256
0.58277
0.58276
0.41672
0.62447
0.43646
0.43646
0.29091
0.29091
0.41689
0.41689
0.59138
0.29091
0.49879
0.49879
0.41394
0.41394
0.59122
0.59122
0.29251
0.29251
0.41320
0.41320
0.41320
0.41320
0.42862
0.42862
0.49274
0.49274
0.43646
0.43646
0.44284
0.44284
0.41287
0.41287
0.40489
0.40489
0.29094
0.29094
0.49321
0.49321
0.60160
0.60160
0.42862
0.54773
0.54773
0.41297
0.44280
0.41320
0.41320
0.62583
0.62583
0.29091
0.29091
0.44308
0.44308
0.29091
0.36484
0.32102
0.32102
0.49299
0.49299
0.28838
0.28838
0.41287
0.41287
0.52517
0.52517
0.41297
0.38318
0.38318
0.28867
0.28867
0.41394
0.41394
0.29359
0.29359
0.29091
0.28841
0.28841
0.44335
0.44335
0.51462
0.51462
0.49849
0.46851
0.41287
0.41287
0.49982
0.49982
0.41672
0.41672
0.49295
0.49859
0.49859
0.49859
0.58276
0.58276
0.58959
0.58959
0.59122
0.59122
0.31109
0.59148
0.59148
0.59148
0.59148
0.31109
0.58315
0.58315
0.28838
0.28838
0.45812
0.45812
0.40466
0.40466
0.47923
0.47923
0.37986
0.37986
0.44335
0.44335
0.62447
0.62447
0.59122
0.59122
0.29091
0.41287
0.38357
0.38357
0.58970
0.58970
0.62447
0.42811
0.38357
0.38357
0.60160
0.60160
0.58970
0.58970
0.59148
0.59148
0.40489
0.40489
0.40769
0.40769
0.47120
0.29091
0.29091
0.49299
0.49299
0.59148
0.41297
0.41297
0.40886
0.40886
0.41287
0.41287
0.58277
0.58277
0.55489
0.55489
0.57998
0.57998
0.29438
0.29438
0.59148
0.59148
0.52514
0.52514
0.52451
0.52451
0.29251
0.29251
0.49892
0.49892
0.38357
0.38357
0.41320
0.41287
0.41287
0.49982
0.49982
0.62070
0.62070
0.38483
0.58959
0.58959
0.29091
0.41394
0.41394
0.41287
0.41287
0.41287
0.41287
0.41288
0.29359
0.29359
0.41287
0.41287
0.38318
0.38318
0.49299
0.49299
0.40489
0.40489
0.55430
0.55430
0.55489
0.55489
0.36484
0.36484
0.49299
0.49299
0.41730
0.41730
0.44280
0.44280
0.40489
0.40489
0.49256
0.49256
0.41287
0.41287
0.41672
0.41672
0.41287
0.41287
0.60160
0.60160
0.38357
0.38357
0.49295
0.51462
0.62580
0.62580
0.28900
0.28900
0.29094
0.42811
0.42811
0.49849
0.29251
0.29251
0.25608
0.52516
0.52516
0.57867
0.57867
0.29251
0.29251
0.55492
0.55492
0.38356
0.38356
0.54773
0.33095
0.55237
0.55237
0.45812
0.55430
0.58276
0.58276
0.41689
0.41689
0.33095
0.33095
0.49321
0.49321
0.29091
0.29091
0.29091
0.29091
0.28804
0.28804
0.58276
0.58276
0.49295
0.49295
0.43390
0.43390
0.41288
0.41288
0.55492
0.55492
0.52517
0.52517
0.55430
0.55430
0.38483
0.38483
0.40769
0.40769
0.62583
0.62583
0.55489
0.55489
0.58276
0.28838
0.28838
0.29091
0.29091
0.41752
0.41752
0.28804
0.28804
0.29795
0.28841
0.28841
0.38357
0.38357
0.52451
0.52451
0.41394
0.41287
0.37986
0.37986
0.38318
0.38318
0.59148
0.59148
0.55237
0.55237
0.29094
0.29094
0.49849
0.49849
0.59148
0.41752
0.41752
0.49295
0.49295
0.29251
0.41394
0.41394
0.41297
0.41297
0.59138
0.59138
0.36868
0.36868
0.37690
0.48141
0.48141
0.57998
0.57998
0.38356
0.38356
0.49295
0.59138
0.59148
0.38357
0.38357
0.38356
0.38356
0.62583
0.62583
0.29251
0.45812
0.45812
0.40489
0.40489
0.52451
0.52451
0.52451
0.29091
0.29359
0.59148
0.59148
0.60870
0.60160
0.29091
0.29091
0.38357
0.38357
0.29091
0.29091
0.62447
0.62447
0.52516
0.52516
0.41730
0.55107
0.52451
0.52451
0.62583
0.62583
0.32102
0.32102
0.55107
0.58273
0.49892
0.49892
0.38318
0.38318
0.41663
0.62583
0.62583
0.41287
0.41287
0.51816
0.51816
0.41287
0.41287
0.41320
0.41320
0.29298
0.29298
0.62583
0.44280
0.44280
0.29091
0.31102
0.31102
0.57998
0.49849
0.49849
0.41287
0.41287
0.40769
0.40769
0.55430
0.38357
0.45008
0.56617
0.44335
0.44335
0.58273
0.58273
0.55489
0.55489
0.41663
0.40761
0.40761
0.49321
0.49321
0.41288
0.41288
0.42811
0.42811
0.43646
0.43646
0.58970
0.45812
0.49295
0.62580
0.62583
0.52516
0.52516
0.52516
0.52516
0.52514
0.38662
0.38662
0.41671
0.42807
0.42807
0.55492
0.55492
0.28838
0.28838
0.55484
0.55484
0.62447
0.62447
0.51816
0.51816
0.29091
0.29091
0.44284
0.31109
0.31109
0.55237
0.55237
0.52501
0.41287
0.41287
0.41672
0.41672
0.55489
0.55489
0.28841
0.28838
0.62583
0.62583
0.62583
0.28838
0.40795
0.40795
0.29091
0.29091
0.53110
0.53110
0.58837
0.58837
0.59149
0.59149
0.50156
0.50156
0.59148
0.42862
0.43390
0.52516
0.52516
0.38349
0.38349
0.57998
0.57998
0.59122
0.59122
0.44335
0.49295
0.49295
0.51816
0.51816
0.38357
0.38357
0.55430
0.43646
0.41287
0.41287
0.58276
0.58276
0.43646
0.29091
0.29091
0.62583
0.62583
0.29091
0.29091
0.43390
0.43390
0.44335
0.44335
0.40466
0.40466
0.59148
0.57867
0.57867
0.37047
0.37047
0.38357
0.44280
